HMDB_ID,NAME,SMILES,INCHIKEY,CHEMICAL_FORMULA,AVERAGE_MASS,MONO_MASS
HMDB0012935,Dynorphin A,CCC(C)[C@H](NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)[C@H](N)CC1=CC=C(O)C=C1)C(=O)N[C@H](CCCNC([NH3+])=N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(N)=O,ZIHYAUCIMOSJIH-QGLXRRFISA-O,C69H116N23O13,1475.8056,1474.912295913
HMDB0013072,Somatostatin,C[C@H](O)[C@H]1NC(=O)[C@@H](CCCCN)NC(=O)[C@@H](CC2=CNC3=C2C=CC=C3)NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@@H](CCCCN)NC(=O)C(CSSCC[C@H](NC(=O)[C@@H](CO)NC(=O)C(NC(=O)[C@@H](CC2=CC=CC=C2)NC1=O)C(C)O)C(O)=O)NC(=O)CNC(=O)[C@@H](C)N,KTEPWBJBSMMZIC-LJTSQLRWSA-N,C77H106N18O19S2,1651.905,1650.73230468
HMDB0013122,LysoPC(P-18:0/0:0),CCCCCCCCCCCCCCCC\C=C/OC[C@](O)([H])COP([O-])(=O)OCC[N+](C)(C)C,WBOMIOWRFSPZMC-AYICAFKVSA-N,C26H54NO6P,507.6838,507.368874977
HMDB0013125,Hydroxypropionylcarnitine,C[N+](C)(C)C[C@H](CC([O-])=O)OC(=O)CCO,QJGJXKFJFRSERW-QMMMGPOBSA-N,C10H19NO5,233.2616,233.126322723
HMDB0013128,Valerylcarnitine,CCCCC(=O)O[C@H](CC([O-])=O)C[N+](C)(C)C,VSNFQQXVMPSASB-SNVBAGLBSA-N,C12H23NO4,245.319,245.162708225
HMDB0013461,SM(d18:1/26:1),CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP([O-])(=O)OCC[N+](C)(C)C)NC(=O)CCCCCCCCCCCCCCC\C=C/CCCCCCCC,YXEXWUZHFGYOHJ-UOJCCMJYSA-N,C49H97N2O6P,841.278,840.708425358
HMDB0013462,Hydroxysphingomyeline C14:1,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP([O-])(=O)OCC[N+](C)(C)C)NC(=O)CC(O)CCCCC\C=C/CCCC,ZNHNJXWKKQKMBU-POWUNZFVSA-N,C37H73N2O7P,688.9585,688.515539212
HMDB0013463,Hydroxysphingomyeline C16:1,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP([O-])(=O)OCC[N+](C)(C)C)NC(=O)CC(O)CCCCC\C=C/CCCCCC,LPHMSPONPQCKTL-FKUNDBCPSA-N,C39H77N2O7P,717.0116,716.54683934
HMDB0013464,SM(d18:0/16:1(9Z)),CCCCCCCCCCCCCCC[C@@H](O)[C@H](COP([O-])(=O)OCC[N+](C)(C)C)NC(=O)CCCCCCC\C=C/CCCCCC,CGVOQSQIYSUXAT-PPLFXBRHSA-N,C39H79N2O6P,703.0281,702.567574782
HMDB0013465,SM(d18:1/20:2),CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP([O-])(=O)OCC[N+](C)(C)C)NC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC,YVTVVJRJLRHYSJ-XJRFMCMQSA-N,C43H83N2O6P,755.1027,754.59887491
HMDB0013466,Hydroxysphingomyeline C22:1,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP([O-])(=O)OCC[N+](C)(C)C)NC(=O)CC(O)CCCCCCCCC\C=C/CCCCCCCC,ZUSFLIGNJFDBRL-FYGIKZFGSA-N,C45H89N2O7P,801.1711,800.640739724
HMDB0013467,Hydroxysphingomyeline C22:2,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP([O-])(=O)OCC[N+](C)(C)C)NC(=O)CC(O)CCCCCCCCC\C=C/C\C=C/CCCCC,DRKCMBAZIYFIGX-ZWLRGCNFSA-N,C45H87N2O7P,799.1552,798.62508966
HMDB0013469,Hydroxysphingomyeline C24:1,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP([O-])(=O)OCC[N+](C)(C)C)NC(=O)CC(O)CCCCCCCCCCC\C=C/CCCCCCCC,IOOMOQUTKQGEFH-BSZNTFKYSA-N,C47H93N2O7P,829.2243,828.672039852
HMDB0013667,Yttrium,[Y],VWQVUPCCIRVNHF-UHFFFAOYSA-N,Y,88.9059,88.905847902
HMDB0013668,Ruthenium,[Ru],KJTLSVCANCCWHF-UHFFFAOYSA-N,Ru,101.07,101.904349503
HMDB0013669,Cesium,[Cs],TVFDJXOCXUVLDH-UHFFFAOYSA-N,Cs,132.9055,132.90544687
HMDB0013670,Palladium,[Pd],KDLHZDBZIXYQEI-UHFFFAOYSA-N,Pd,106.42,105.903483087
HMDB0013671,Platinum,[Pt],BASFCYQUMIYNBI-UHFFFAOYSA-N,Pt,195.084,194.964774449
HMDB0013672,Cerium,[Ce],GWXLDORMOJMVQZ-UHFFFAOYSA-N,Ce,140.116,139.905434035
HMDB0015532,Zinc,[Zn++],PTFCDOFLOPIGGS-UHFFFAOYSA-N,Zn,65.409,63.929146578
HMDB0029147,N-gamma-Glutamylglutamine,N[C@@H](CCC(=O)NC(=O)CC[C@H](N)C(O)=O)C(O)=O,FCWNOQOVMGNKNG-WDSKDSINSA-N,C10H17N3O6,275.261,275.111735279
HMDB0059655,2-Hydroxyglutarate,OC(CCC(O)=O)C(O)=O,HWXBTNAVRSUOJR-UHFFFAOYSA-N,C5H8O5,148.114,148.037173366
HMDB0061705,6-Oxopiperidine-2-carboxylic acid,OC(=O)C1CCCC(O)=N1,FZXCPFJMYOQZCA-UHFFFAOYSA-N,C6H9NO3,143.1406,143.058243159
HMDB0341532,"2S,6S-/2S,6R-oxopropylpiperidine-2-carboxylic acid",CC(=O)C[C@@H]1CCC(NC1)C(O)=O,MKEXPIVTMXFKGD-XWIRWTPLNA-N,C9H15NO3,185.223,185.105193347
