HMDB_ID,NAME,SMILES,INCHIKEY,CHEMICAL_FORMULA,AVERAGE_MASS,MONO_MASS
HMDB0008334,"PC(20:2(11Z,14Z)/18:1(11Z))",CCCCCC\C=C/CCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,KNNHXKQRTYEWCA-HYYWERRFSA-N,C46H86NO8P,812.1507,811.609105245
HMDB0008335,"PC(20:2(11Z,14Z)/18:1(9Z))",CCCCCCCC\C=C/CCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,YULWBFNKMAKVNZ-UETRTARBSA-N,C46H86NO8P,812.1507,811.609105245
HMDB0008336,"PC(20:2(11Z,14Z)/18:2(9Z,12Z))",CCCCC\C=C/C\C=C/CCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,ZPAYLLVKQCNXOK-JEHIXBSSSA-N,C46H84NO8P,810.1348,809.593455181
HMDB0008337,"PC(20:2(11Z,14Z)/18:3(6Z,9Z,12Z))",CCCCC\C=C/C\C=C/CCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC,WTLVSDIWQGLEAN-MFMUPFOOSA-N,C46H82NO8P,808.1189,807.577805117
HMDB0008338,"PC(20:2(11Z,14Z)/18:3(9Z,12Z,15Z))",CCCCC\C=C/C\C=C/CCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC,ZWBUMNLEWHYPRH-HTEBOPLQSA-N,C46H82NO8P,808.1189,807.577805117
HMDB0008339,"PC(20:2(11Z,14Z)/18:4(6Z,9Z,12Z,15Z))",CCCCC\C=C/C\C=C/CCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC,DMULDNPMYQMFAE-YCAHXJLUSA-N,C46H80NO8P,806.1031,805.562155053
HMDB0008348,"PC(20:2(11Z,14Z)/22:0)",CCCCCCCCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,GGBMXULOGOMRJY-HHITYQTISA-N,C50H96NO8P,870.2729,869.687355565
HMDB0008350,"PC(20:2(11Z,14Z)/22:2(13Z,16Z))",CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,VHZGGUTXBMEKQA-OARALLPOSA-N,C50H92NO8P,866.2411,865.656055437
HMDB0008357,"PC(20:2(11Z,14Z)/P-16:0)",CCCCCCCCCCCCCC\C=C/OC(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,KXKCEQLFMBHBOP-FOWUIZIDSA-N,C44H84NO7P,770.114,769.598540559
HMDB0008359,"PC(20:2(11Z,14Z)/P-18:1(11Z))",CCCCCC\C=C/CCCCCCCC\C=C/OC(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,JWQATZSUGKZPPL-GHQGZNKKSA-N,C46H86NO7P,796.1513,795.614190623
HMDB0008360,"PC(20:2(11Z,14Z)/P-18:1(9Z))",CCCCCCCC\C=C/CCCCCC\C=C/OC(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,MNYVVMFJSOVVPD-HGCMYEHPSA-N,C46H86NO7P,796.1513,795.614190623
HMDB0008361,"PC(20:3(5Z,8Z,11Z)/14:0)",CCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,SSQFWAKSSUYHFV-YVTPCJIFSA-N,C42H78NO8P,756.0444,755.546504989
HMDB0008364,"PC(20:3(5Z,8Z,11Z)/16:0)",CCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,LLSOYDYFSWVKOU-ZOVMTBBQSA-N,C44H82NO8P,784.0975,783.577805117
HMDB0008365,"PC(20:3(5Z,8Z,11Z)/16:1(9Z))",CCCCCCCC\C=C/C\C=C/C\C=C/CCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCCCC,VRXRAEQYIWJLSH-OCTHSLKYSA-N,C44H80NO8P,782.0817,781.562155053
HMDB0008366,"PC(20:3(5Z,8Z,11Z)/18:0)",CCCCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,ZQCXMBYHCICNPX-FIAOWNBRSA-N,C46H86NO8P,812.1507,811.609105245
HMDB0008367,"PC(20:3(5Z,8Z,11Z)/18:1(11Z))",CCCCCCCC\C=C/C\C=C/C\C=C/CCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCC\C=C/CCCCCC,PIOANQACZQFPEA-UKBQUFHJSA-N,C46H84NO8P,810.1348,809.593455181
HMDB0008368,"PC(20:3(5Z,8Z,11Z)/18:1(9Z))",CCCCCCCC\C=C/CCCCCCCC(=O)O[C@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,PUTMVZMHYSWRJX-PAQAJSBVSA-N,C46H84NO8P,810.1348,809.593455181
HMDB0008369,"PC(20:3(5Z,8Z,11Z)/18:2(9Z,12Z))",CCCCCCCC\C=C/C\C=C/C\C=C/CCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,SKQBFCOATFWTGJ-GGVIMJHGSA-N,C46H82NO8P,808.1189,807.577805117
HMDB0008370,"PC(20:3(5Z,8Z,11Z)/18:3(6Z,9Z,12Z))",CCCCCCCC\C=C/C\C=C/C\C=C/CCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC,JEFBNJKATIUJOC-JZSVRCITSA-N,C46H80NO8P,806.1031,805.562155053
HMDB0008371,"PC(20:3(5Z,8Z,11Z)/18:3(9Z,12Z,15Z))",CCCCCCCC\C=C/C\C=C/C\C=C/CCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC,SHGIXNQCFPEBAW-XVVPJXMMSA-N,C46H80NO8P,806.1031,805.562155053
HMDB0008382,"PC(20:3(5Z,8Z,11Z)/22:1(13Z))",CCCCCCCC\C=C/CCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,QLUBHBLHAFOGNI-FLBVHRRTSA-N,C50H92NO8P,866.2411,865.656055437
HMDB0008390,"PC(20:3(5Z,8Z,11Z)/P-16:0)",CCCCCCCCCCCCCC\C=C/OC(COC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,CMAADAYMDIZIOR-YDGSBDHOSA-N,C44H82NO7P,768.0981,767.582890495
HMDB0008391,"PC(20:3(5Z,8Z,11Z)/P-18:0)",CCCCCCCCCCCCCCCC\C=C/OC(COC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,PLWKPRNKSDXLNG-KZWPABEFSA-N,C46H86NO7P,796.1513,795.614190623
HMDB0008392,"PC(20:3(5Z,8Z,11Z)/P-18:1(11Z))",CCCCCCCC\C=C/C\C=C/C\C=C/CCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)O\C=C/CCCCCCCC\C=C/CCCCCC,LRXLTVLBEDXONI-DSLLYOFSSA-N,C46H84NO7P,794.1354,793.598540559
HMDB0008393,"PC(20:3(5Z,8Z,11Z)/P-18:1(9Z))",CCCCCCCC\C=C/CCCCCC\C=C/OC(COC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,LOIZABDCVPDYRX-KPLHBETISA-N,C46H84NO7P,794.1354,793.598540559
HMDB0008394,"PC(20:3(8Z,11Z,14Z)/14:0)",CCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,VKVSSDKCKXJFIM-AFYHZPHLSA-N,C42H78NO8P,756.0444,755.546504989
HMDB0008397,"PC(20:3(8Z,11Z,14Z)/16:0)",CCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,YKSVDDIMSQYNID-YYQUKWHJSA-N,C44H82NO8P,784.0975,783.577805117
HMDB0008398,"PC(20:3(8Z,11Z,14Z)/16:1(9Z))",CCCCCC\C=C/CCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,SMNBWWUNQGASFC-MLQXCARSSA-N,C44H80NO8P,782.0817,781.562155053
HMDB0008399,"PC(20:3(8Z,11Z,14Z)/18:0)",CCCCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,UTVPIFAQLMVRBR-DXLHFBPTSA-N,C46H86NO8P,812.1507,811.609105245
HMDB0008400,"PC(20:3(8Z,11Z,14Z)/18:1(11Z))",CCCCCC\C=C/CCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,QFSNCHKAROIETO-SSTUGHORSA-N,C46H84NO8P,810.1348,809.593455181
HMDB0008401,"PC(20:3(8Z,11Z,14Z)/18:1(9Z))",CCCCCCCC\C=C/CCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,SLKDYSINLYWLQQ-IGMUWBMCSA-N,C46H84NO8P,810.1348,809.593455181
HMDB0008402,"PC(20:3(8Z,11Z,14Z)/18:2(9Z,12Z))",CCCCC\C=C/C\C=C/CCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,SUACBSWYGWBPFC-GPUJSUHJSA-N,C46H82NO8P,808.1189,807.577805117
HMDB0008403,"PC(20:3(8Z,11Z,14Z)/18:3(6Z,9Z,12Z))",CCCCC\C=C/C\C=C/C\C=C/CCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC,RIDIYDAFPMEWTP-AFNUAFPGSA-N,C46H80NO8P,806.1031,805.562155053
HMDB0008404,"PC(20:3(8Z,11Z,14Z)/18:3(9Z,12Z,15Z))",CCCCC\C=C/C\C=C/C\C=C/CCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC,ONHNZXQSGXKTJD-FKOQMNRQSA-N,C46H80NO8P,806.1031,805.562155053
HMDB0008414,"PC(20:3(8Z,11Z,14Z)/22:1(13Z))",CCCCCCCC\C=C/CCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,HILDKBKUEBHUIK-LEGLZOIHSA-N,C50H92NO8P,866.2411,865.656055437
HMDB0008422,"PC(20:3(8Z,11Z,14Z)/P-16:0)",CCCCCCCCCCCCCC\C=C/OC(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,YNEOKOLTTKSNFT-NXTBAPBJSA-N,C44H82NO7P,768.0981,767.582890495
HMDB0008423,"PC(20:3(8Z,11Z,14Z)/P-18:0)",CCCCCCCCCCCCCCCC\C=C/OC(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,IMISCMOUPRVKCY-JCOVWSEZSA-N,C46H86NO7P,796.1513,795.614190623
HMDB0008424,"PC(20:3(8Z,11Z,14Z)/P-18:1(11Z))",CCCCCC\C=C/CCCCCCCC\C=C/OC(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,CCNAQOMJOZUUNX-HPXLHRQISA-N,C46H84NO7P,794.1354,793.598540559
HMDB0008425,"PC(20:3(8Z,11Z,14Z)/P-18:1(9Z))",CCCCCCCC\C=C/CCCCCC\C=C/OC(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,LBPLYVPCWJRTGP-YLKVZILBSA-N,C46H84NO7P,794.1354,793.598540559
HMDB0008429,"PC(20:4(5Z,8Z,11Z,14Z)/16:0)",CCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,PUDHBQQGURLBGJ-IVFHWKNFSA-N,C44H80NO8P,782.0817,781.562155053
HMDB0008430,"PC(20:4(5Z,8Z,11Z,14Z)/16:1(9Z))",CCCCCC\C=C/CCCCCCCC(=O)O[C@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,KKRYRHYMXROGPM-SOVKMKKSSA-N,C44H78NO8P,780.0658,779.546504989
HMDB0008431,"PC(20:4(5Z,8Z,11Z,14Z)/18:0)",CCCCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,DNYKSJQVBCVGOF-LCKGXUDJSA-N,C46H84NO8P,810.1348,809.593455181
HMDB0008432,"PC(20:4(5Z,8Z,11Z,14Z)/18:1(11Z))",CCCCCC\C=C/CCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,YLWBKBDNHWQEFU-YJXJLLHLSA-N,C46H82NO8P,808.1189,807.577805117
HMDB0008433,"PC(20:4(5Z,8Z,11Z,14Z)/18:1(9Z))",CCCCCCCC\C=C/CCCCCCCC(=O)O[C@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,PJAVLQZDHFXHPI-IHBLHBMHSA-N,C46H82NO8P,808.1189,807.577805117
HMDB0008434,"PC(20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z))",CCCCC\C=C/C\C=C/CCCCCCCC(=O)O[C@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,PLZBTDKJYHXIEW-DZUXOTHRSA-N,C46H80NO8P,806.1031,805.562155053
HMDB0008446,"PC(20:4(5Z,8Z,11Z,14Z)/22:0)",CCCCCCCCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,CVECNRQDBOYLEX-YUDFJFIPSA-N,C50H92NO8P,866.2411,865.656055437
HMDB0008455,"PC(20:4(5Z,8Z,11Z,14Z)/P-16:0)",CCCCCCCCCCCCCC\C=C/OC(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,QXWMNDJZPMHJJC-ZBYLXILXSA-N,C44H80NO7P,766.0823,765.567240431
HMDB0008456,"PC(20:4(5Z,8Z,11Z,14Z)/P-18:0)",CCCCCCCCCCCCCCCC\C=C/OC(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,HMEHDJIXXQDEJH-NRSCKOKFSA-N,C46H84NO7P,794.1354,793.598540559
HMDB0008457,"PC(20:4(5Z,8Z,11Z,14Z)/P-18:1(11Z))",CCCCCC\C=C/CCCCCCCC\C=C/OC(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,BKCKPUXEOILIKW-YNZCAZTGSA-N,C46H82NO7P,792.1195,791.582890495
HMDB0008458,"PC(20:4(5Z,8Z,11Z,14Z)/P-18:1(9Z))",CCCCCCCC\C=C/CCCCCC\C=C/OC(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,XFZLVOWQACHWOM-KJYCNVMKSA-N,C46H82NO7P,792.1195,791.582890495
HMDB0008462,"PC(20:4(8Z,11Z,14Z,17Z)/16:0)",[H][C@@](COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,JWAPTBDWCHGPTG-HCYAGMRRSA-N,C44H80NO8P,782.0817,781.562155053
HMDB0008463,"PC(20:4(8Z,11Z,14Z,17Z)/16:1(9Z))",CCCCCC\C=C/CCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,YZVMADINWPHQBY-HVRDEFPWSA-N,C44H78NO8P,780.0658,779.546504989
HMDB0008464,"PC(20:4(8Z,11Z,14Z,17Z)/18:0)",CCCCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,FBCNXALHPSQUQY-WKABSKOFSA-N,C46H84NO8P,810.1348,809.593455181
HMDB0008465,"PC(20:4(8Z,11Z,14Z,17Z)/18:1(11Z))",CCCCCC\C=C/CCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,AKLWUKOTFBFPBC-RCKQDAJWSA-N,C46H82NO8P,808.1189,807.577805117
HMDB0008466,"PC(20:4(8Z,11Z,14Z,17Z)/18:1(9Z))",CCCCCCCC\C=C/CCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,ZLBHNVZLAFHAEP-IVILLCNESA-N,C46H82NO8P,808.1189,807.577805117
HMDB0008467,"PC(20:4(8Z,11Z,14Z,17Z)/18:2(9Z,12Z))",CCCCC\C=C/C\C=C/CCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,CEJUIQBITPKHHY-OWEZASBCSA-N,C46H80NO8P,806.1031,805.562155053
HMDB0008479,"PC(20:4(8Z,11Z,14Z,17Z)/22:0)",CCCCCCCCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,XJLHAZSETMTODV-OTCDWEGQSA-N,C50H92NO8P,866.2411,865.656055437
HMDB0008488,"PC(20:4(8Z,11Z,14Z,17Z)/P-16:0)",CCCCCCCCCCCCCC\C=C/OC(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,YNVRQZFWYTWRSS-IXSFRKHYSA-N,C44H80NO7P,766.0823,765.567240431
HMDB0008489,"PC(20:4(8Z,11Z,14Z,17Z)/P-18:0)",CCCCCCCCCCCCCCCC\C=C/OC(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,LHWOPLZFGPHCMJ-AMFPDOHCSA-N,C46H84NO7P,794.1354,793.598540559
HMDB0008490,"PC(20:4(8Z,11Z,14Z,17Z)/P-18:1(11Z))",CCCCCC\C=C/CCCCCCCC\C=C/OC(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,CRMVSSHWYQUQEP-IDSBLRLXSA-N,C46H82NO7P,792.1195,791.582890495
HMDB0008491,"PC(20:4(8Z,11Z,14Z,17Z)/P-18:1(9Z))",CCCCCCCC\C=C/CCCCCC\C=C/OC(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,ATTCDOPAYPGSLE-LQULQHAGSA-N,C46H82NO7P,792.1195,791.582890495
HMDB0008495,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/16:0)",CCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,SUZYROYNFNQALJ-MHEIZRSESA-N,C44H78NO8P,780.0658,779.546504989
HMDB0008497,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:0)",CCCCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,JKDOKILDEIEPFZ-LGPFJNBISA-N,C46H82NO8P,808.1189,807.577805117
HMDB0008498,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:1(11Z))",CCCCCC\C=C/CCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,KAAXHFGQTWYDKM-PDYZRCSUSA-N,C46H80NO8P,806.1031,805.562155053
HMDB0008499,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:1(9Z))",CCCCCCCC\C=C/CCCCCCCC(=O)O[C@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,JZKMYCPNBSRARO-YMBRLFDISA-N,C46H80NO8P,806.1031,805.562155053
HMDB0008521,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/P-16:0)",CCCCCCCCCCCCCC\C=C/OC(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,RPGDUWQZQBHLNS-XRTCNQNWSA-N,C44H78NO7P,764.0664,763.551590367
HMDB0008522,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:0)",CCCCCCCCCCCCCCCC\C=C/OC(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,IWGDDCKYIXMJOA-RJFYQFCBSA-N,C46H82NO7P,792.1195,791.582890495
HMDB0008523,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:1(11Z))",CCCCCC\C=C/CCCCCCCC\C=C/OC(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,WDNOQSUMHJTAOV-RAUWIWGKSA-N,C46H80NO7P,790.1037,789.567240431
HMDB0008524,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:1(9Z))",CCCCCCCC\C=C/CCCCCC\C=C/OC(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C,USPBFZFHJPVLST-HALYXBRLSA-N,C46H80NO7P,790.1037,789.567240431
HMDB0008526,PC(22:0/14:1(9Z)),CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCC,RGHFEAMZDBFLPO-FASREOMLSA-N,C44H86NO8P,788.1293,787.609105245
HMDB0008538,PC(22:0/20:1(11Z)),CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCC\C=C/CCCCCCCC,JTSFTWZTLBUFSL-ZPFYZEQDSA-N,C50H98NO8P,872.2888,871.703005629
HMDB0008539,"PC(22:0/20:2(11Z,14Z))",CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC,LFYYYSNBZJRBSA-HHITYQTISA-N,C50H96NO8P,870.2729,869.687355565
HMDB0008542,"PC(22:0/20:4(5Z,8Z,11Z,14Z))",CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,YMTVBHIALYUAKW-HTJMAYPASA-N,C50H92NO8P,866.2411,865.656055437
HMDB0008543,"PC(22:0/20:4(8Z,11Z,14Z,17Z))",CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC,BUDCKLMBPWXPIS-BVGFWLPASA-N,C50H92NO8P,866.2411,865.656055437
HMDB0008558,PC(22:1(13Z)/14:0),CCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,RSKUBXWDAIDNLE-HSEDGGQWSA-N,C44H86NO8P,788.1293,787.609105245
HMDB0008559,PC(22:1(13Z)/14:1(9Z)),CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCC,CYQUGAJGPGKDFF-MHJIJCEHSA-N,C44H84NO8P,786.1134,785.593455181
HMDB0008569,PC(22:1(13Z)/20:0),CCCCCCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,GHUGFCZMTRWVKH-RURDTVAGSA-N,C50H98NO8P,872.2888,871.703005629
HMDB0008570,PC(22:1(13Z)/20:1(11Z)),CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCC\C=C/CCCCCCCC,RDVFINNZTUFVCO-PIUCSNMVSA-N,C50H96NO8P,870.2729,869.687355565
