ID	Factor1	Factor2	Factor3	Factor4	Factor5	Factor6	Factor7	Factor8	Factor9	Factor10
H209	1.01083887764088	-1.88493298198864	2.48975989947712	-2.84763816325818	-1.62640450825091	-0.649868490671015	0.206431757377992	3.36109141353952	1.5132800928692	1.69669309813044
H210	2.43413411599336	0.0657988805748864	2.59462954338218	1.68671356338186	0.117281185223241	-0.0573619167566909	-0.947028161648476	0.617482404894476	1.01828279326268	1.55987495738062
H211	-2.53454323139408	0.153008823168753	-1.72620161169922	0.558013293762647	-0.0949103674257403	-1.62903786954549	-0.342313106491752	0.983010433317285	-1.76735901247606	1.4124809734617
H212	1.54032243014393	0.691663008737958	-1.66497594736717	5.14135925704974	2.55354198165715	0.524370877949442	0.710559925507424	-0.251279068163698	3.43634143846974	1.69241263876127
H213	-0.1831915084468	-0.405321556461195	-1.69772947779844	1.35624215311505	2.16009756703603	-1.41877747450429	0.508365378240533	-0.298820929804224	-2.17756157076812	1.44695665811662
H214	-1.92462289642847	-3.9437042483648	-1.6859061069251	0.369793584408319	-0.318874977640048	0.453544194271347	-0.125987467299051	0.0576082489594158	0.337361899750393	1.43375463424652
H215	-2.06418340864135	1.00359884239236	-1.67575042196877	0.868849659811264	0.665068023812811	-1.29387082296979	-0.58181077379231	0.447513572453924	-1.54727604834934	1.38594686672687
H216	2.20541919451617	0.295229499981504	2.43617907894128	1.40409857793388	0.839052714223589	-0.228928494709123	-0.714529584647544	-0.187030547808475	-2.05584877069236	1.74414746909774
H217	0.391690777873432	-0.793713010200846	-1.7112137991413	-0.443351077613657	-0.31105888484681	-1.47436536378178	-0.329827774377771	-0.231088517917797	-2.62418020851723	1.63962084273057
H219	2.28046800066717	0.111691551717949	2.39848546535712	-0.0829104224362062	-0.564262291851535	0.124157785589993	-1.21661454603194	0.341572436885398	-1.87718258218521	1.46731354285238
H220	0.468229074244346	1.17060988830685	2.45707648071763	0.992932161860725	3.68197409841643	0.228816437616378	0.506250263098434	-1.13198457861113	-0.615114430370725	1.91398879263836
H221	1.50234719756165	-0.559195373200144	-1.71993067629685	-1.35737493769746	-1.79247230839465	-0.0551195069338515	-0.308530901881593	1.52283282093644	-0.43985338990808	1.26958334527071
H222	-0.327255748130749	0.231542264460456	-1.75824277318774	-0.557669630615369	1.96074443498416	-1.13702685852382	1.30525289675538	0.0944068488239994	-3.37888976535736	1.62231833630191
H223	1.64922477315216	0.436915826714834	2.50344337748803	-1.01936607717684	0.640168863059272	-0.129702926379882	-1.08726799354487	2.00091833811519	-1.260507996598	1.58517612300229
H224	-1.75282637063738	0.63913648354634	-1.73921720130972	-0.336061801051903	-0.352199956676655	1.23695330406045	0.149935842103852	1.07041241545964	-1.94836021216205	1.57516005087629
H230	0.5932492313166	0.610266168478386	-1.7086887324068	0.789421493763103	3.75081105957801	0.463357467593662	0.326956914326202	1.19442907954997	0.290262181123315	-1.17859693661087
H235	2.62450615844048	0.570371436340045	-1.64793162228135	1.1778682488833	-0.960064250473927	-0.290931972959055	-1.1650083008889	1.41972310881648	4.24874795838412	1.35603336566311
H237	0.458081298807255	0.554685916559485	2.40405552186545	0.510132127821181	2.40964202162176	0.061829355627195	1.52493202254113	-1.94829565036148	-2.05564959145419	1.90272874267035
H248	1.51231960166596	-0.231476971129198	2.67436074213429	-2.02726372622022	-3.21638425445994	-1.083546407162	0.134323685826003	-1.08483905487763	-0.551627178046625	1.52998881063807
H250	-2.35590018488635	-0.941030647223146	-1.70917986564627	0.454993169453148	0.473805023489429	-0.0423326399408991	-0.135716855127025	2.29521757711715	-2.31681115363792	1.51395773958563
H252	-2.57116086900438	1.03195483231827	-1.76549722007377	-0.68225820106138	-0.67695827820777	-0.555540376398464	0.0198136971030233	0.00339942089828587	-1.33977317312399	1.48961147951679
H254	1.75953747197129	0.924655974029157	-1.66946072925825	-1.1556182185051	-0.638461918879365	0.162159673498644	-0.393079499407383	2.34659710480119	2.85137533933325	1.49133186783688
H258	1.94045978141322	-0.229664414454209	-1.61349156444668	-0.0179510617935192	0.830057005204887	-0.163393735947586	-1.23193737503096	3.04416832233844	2.77723027514946	1.36579056281927
H259	-1.67440665526371	-2.33881721241548	-1.68296746389527	0.506536413580666	-0.723376375025086	0.681606933652786	0.0317301526119844	0.0402709471821955	-1.64416951029737	1.66602836560455
H264	1.1996771954628	-0.445256921647074	-1.68009834684733	-4.13184513197823	3.81080259702323	-0.489190680864602	-0.883758895951639	-3.02831833086465	-0.517471771927844	1.36925194303021
